date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-03,California,Solano County,Food,102,94.0,102,2
2020-03-03,California,Solano County,Grocery,109,111.0,109,3
2020-03-03,California,Solano County,Outdoors & Recreation,116,104.0,117,4
2020-03-03,California,Solano County,School,109,110.0,109,5
2020-03-03,California,Solano County,Medical,98,106.0,97,6
2020-03-03,California,Solano County,Professional & Other Places,119,124.0,119,7
2020-03-03,California,Solano County,Fast Food Restaurants,97,102.0,97,8
2020-03-03,California,Solano County,Gas Stations,89,68.0,90,9
2020-03-03,California,Solano County,Big Box Stores,90,,91,10
2020-03-03,California,Solano County,Government,100,,99,11
2020-03-03,California,Solano County,Fitness Center,107,,108,12
2020-03-03,California,Solano County,Convenience Store,103,,103,13
2020-03-03,California,Solano County,Nightlife Spots,93,,93,14
2020-03-03,California,Solano County,Colleges & Universities,124,,125,15
2020-03-03,California,Solano County,Arts & Entertainment,101,,101,16
2020-03-03,California,Solano County,Hardware Stores,93,,95,17
2020-03-03,California,Solano County,Banks,111,,110,18
2020-03-03,California,Solano County,Office,107,,105,19
2020-03-03,California,Solano County,Sports,124,140.0,122,20
2020-03-03,California,Solano County,Residences,120,,121,21
2020-03-03,California,Solano County,Travel & Transport,119,,119,22
2020-03-03,California,Solano County,Drug Store,105,,105,23
2020-03-03,California,Napa County,Food,113,124.0,112,1
2020-03-03,California,Napa County,Professional & Other Places,94,105.0,94,2
2020-03-03,California,Napa County,Outdoors & Recreation,110,134.0,109,3
2020-03-03,California,Napa County,Shops & Services,111,102.0,112,4
2020-03-03,California,Napa County,Hotel,100,,100,5
2020-03-03,California,Napa County,Grocery,90,,89,6
2020-03-03,California,Napa County,Medical,117,,118,7
2020-03-03,California,Sonoma County,Food,99,91.0,100,1
2020-03-03,California,Sonoma County,Shops & Services,101,95.0,101,2
2020-03-03,California,Sonoma County,Outdoors & Recreation,101,114.0,100,3
2020-03-03,California,Sonoma County,Grocery,102,102.0,102,4
2020-03-03,California,Sonoma County,Professional & Other Places,95,84.0,95,5
2020-03-03,California,Sonoma County,Medical,107,103.0,107,6
2020-03-03,California,Sonoma County,Gas Stations,106,98.0,107,7
2020-03-03,California,Sonoma County,Nightlife Spots,103,95.0,103,8
2020-03-03,California,Sonoma County,School,102,101.0,102,9
2020-03-03,California,Sonoma County,Arts & Entertainment,104,85.0,105,10
2020-03-03,California,Sonoma County,Fast Food Restaurants,107,,107,11
2020-03-03,California,Sonoma County,Colleges & Universities,94,,96,12
2020-03-03,California,Sonoma County,Fitness Center,96,,97,13
2020-03-03,California,Sonoma County,Hotel,75,84.0,75,14
2020-03-03,California,Sonoma County,Hardware Stores,114,101.0,115,15
2020-03-03,California,Sonoma County,Big Box Stores,112,,109,16
2020-03-03,California,Sonoma County,Convenience Store,94,,95,17
2020-03-03,California,Sonoma County,Sports,140,,144,18
2020-03-03,California,Sonoma County,Drug Store,108,,111,19
2020-03-03,California,Marin County,Food,107,120.0,106,1
2020-03-03,California,Marin County,Shops & Services,97,106.0,96,2
2020-03-03,California,Marin County,Outdoors & Recreation,101,104.0,101,3
2020-03-03,California,Marin County,Grocery,100,101.0,100,4
2020-03-03,California,Marin County,School,128,134.0,128,5
2020-03-03,California,Marin County,Medical,96,95.0,96,6
2020-03-03,California,Marin County,Gas Stations,110,,111,7
2020-03-03,California,Marin County,Professional & Other Places,119,159.0,116,8
2020-03-03,California,Marin County,Fitness Center,109,,108,9
2020-03-03,California,Contra Costa County,Food,99,86.0,100,1
2020-03-03,California,Contra Costa County,Shops & Services,99,91.0,100,2
2020-03-03,California,Contra Costa County,Outdoors & Recreation,97,92.0,97,3
2020-03-03,California,Contra Costa County,Grocery,101,107.0,101,4
2020-03-03,California,Contra Costa County,School,106,122.0,106,5
2020-03-03,California,Contra Costa County,Medical,98,88.0,99,6
2020-03-03,California,Contra Costa County,Professional & Other Places,110,123.0,109,7
2020-03-03,California,Contra Costa County,Gas Stations,103,111.0,102,8
2020-03-03,California,Contra Costa County,Fitness Center,103,110.0,103,9
2020-03-03,California,Contra Costa County,Fast Food Restaurants,99,82.0,99,10
2020-03-03,California,Contra Costa County,Colleges & Universities,113,130.0,113,11
2020-03-03,California,Contra Costa County,Office,94,,95,12
2020-03-03,California,Contra Costa County,Travel & Transport,94,102.0,94,13
2020-03-03,California,Contra Costa County,Drug Store,112,125.0,112,14
2020-03-03,California,Contra Costa County,Big Box Stores,98,95.0,99,15
2020-03-03,California,Contra Costa County,Convenience Store,102,135.0,101,16
2020-03-03,California,Contra Costa County,Hardware Stores,108,106.0,109,17
2020-03-03,California,Contra Costa County,Residences,98,73.0,99,18
2020-03-03,California,Contra Costa County,Banks,135,92.0,139,19
2020-03-03,California,Contra Costa County,Arts & Entertainment,86,92.0,85,20
2020-03-03,California,Contra Costa County,Nightlife Spots,101,,101,21
2020-03-03,California,Contra Costa County,Government,122,162.0,120,22
2020-03-03,California,Contra Costa County,Sports,95,93.0,95,23
2020-03-03,California,Contra Costa County,Metro Stations,96,,98,24
2020-03-03,California,Contra Costa County,Hotel,89,,88,25
2020-03-03,California,Contra Costa County,Discount Stores,99,,101,26
2020-03-03,California,Santa Clara County,Food,102,102.0,102,1
2020-03-03,California,Santa Clara County,Shops & Services,102,104.0,102,2
2020-03-03,California,Santa Clara County,Office,94,96.0,94,3
2020-03-03,California,Santa Clara County,Outdoors & Recreation,109,96.0,109,4
2020-03-03,California,Santa Clara County,Grocery,109,104.0,109,5
2020-03-03,California,Santa Clara County,Medical,102,100.0,102,6
2020-03-03,California,Santa Clara County,Colleges & Universities,100,81.0,100,7
2020-03-03,California,Santa Clara County,School,114,97.0,114,8
2020-03-03,California,Santa Clara County,Professional & Other Places,110,119.0,109,9
2020-03-03,California,Santa Clara County,Fitness Center,101,95.0,101,10
2020-03-03,California,Santa Clara County,Gas Stations,102,107.0,102,11
2020-03-03,California,Santa Clara County,Residences,112,110.0,112,12
2020-03-03,California,Santa Clara County,Airport,92,105.0,91,13
2020-03-03,California,Santa Clara County,Fast Food Restaurants,103,108.0,103,14
2020-03-03,California,Santa Clara County,Arts & Entertainment,95,108.0,95,15
2020-03-03,California,Santa Clara County,Hotel,88,83.0,88,16
2020-03-03,California,Santa Clara County,Big Box Stores,111,99.0,112,17
2020-03-03,California,Santa Clara County,Nightlife Spots,107,88.0,107,18
2020-03-03,California,Santa Clara County,Drug Store,113,106.0,114,19
2020-03-03,California,Santa Clara County,Travel & Transport,89,101.0,89,20
2020-03-03,California,Santa Clara County,Government,100,107.0,100,21
2020-03-03,California,Santa Clara County,Convenience Store,99,87.0,100,22
2020-03-03,California,Santa Clara County,Banks,118,118.0,117,23
2020-03-03,California,Santa Clara County,Sports,116,96.0,117,24
2020-03-03,California,Santa Clara County,Hardware Stores,95,93.0,95,25
2020-03-03,California,Santa Clara County,Bus,105,,105,26
2020-03-03,California,Santa Clara County,Alcohol,102,,102,27
2020-03-03,California,Santa Clara County,Discount Stores,107,,107,28
2020-03-03,California,Santa Clara County,Light Rail Stations,94,,93,29
2020-03-04,California,Contra Costa County,Food,102,93.0,102,1
2020-03-04,California,Contra Costa County,Shops & Services,104,94.0,104,2
2020-03-04,California,Contra Costa County,Outdoors & Recreation,99,101.0,99,3
2020-03-04,California,Contra Costa County,Grocery,100,94.0,101,4
2020-03-04,California,Contra Costa County,School,109,113.0,108,5
2020-03-04,California,Contra Costa County,Medical,94,99.0,94,6
2020-03-04,California,Contra Costa County,Professional & Other Places,109,99.0,110,7
2020-03-04,California,Contra Costa County,Gas Stations,102,86.0,103,8
2020-03-04,California,Contra Costa County,Fitness Center,98,97.0,98,9
2020-03-04,California,Contra Costa County,Fast Food Restaurants,105,107.0,105,10
2020-03-04,California,Contra Costa County,Colleges & Universities,100,,100,11
2020-03-04,California,Contra Costa County,Office,100,77.0,100,12
2020-03-04,California,Contra Costa County,Travel & Transport,97,,97,13
2020-03-04,California,Contra Costa County,Big Box Stores,107,117.0,107,14
2020-03-04,California,Contra Costa County,Arts & Entertainment,105,80.0,107,15
2020-03-04,California,Contra Costa County,Drug Store,109,97.0,110,16
2020-03-04,California,Contra Costa County,Convenience Store,102,113.0,101,17
2020-03-04,California,Contra Costa County,Nightlife Spots,117,103.0,118,18
2020-03-04,California,Contra Costa County,Residences,94,81.0,95,19
2020-03-04,California,Contra Costa County,Hardware Stores,107,118.0,106,20
2020-03-04,California,Contra Costa County,Sports,110,103.0,110,21
2020-03-04,California,Contra Costa County,Banks,109,128.0,108,22
2020-03-04,California,Contra Costa County,Government,103,,103,23
2020-03-04,California,Contra Costa County,Hotel,94,,93,24
2020-03-04,California,Contra Costa County,Metro Stations,83,,84,25
2020-03-04,California,San Francisco County,Food,93,87.0,93,1
2020-03-04,California,San Francisco County,Shops & Services,95,89.0,95,2
2020-03-04,California,San Francisco County,Outdoors & Recreation,97,95.0,97,3
2020-03-04,California,San Francisco County,Office,85,102.0,84,4
2020-03-04,California,San Francisco County,Fitness Center,96,107.0,96,5
2020-03-04,California,San Francisco County,Nightlife Spots,87,96.0,87,6
2020-03-04,California,San Francisco County,Arts & Entertainment,90,97.0,90,7
2020-03-04,California,San Francisco County,Hotel,79,65.0,79,8
2020-03-04,California,San Francisco County,Grocery,104,115.0,104,9
2020-03-04,California,San Francisco County,Medical,96,77.0,97,10
2020-03-04,California,San Francisco County,Professional & Other Places,66,73.0,66,11
2020-03-04,California,San Francisco County,Colleges & Universities,90,97.0,90,12
2020-03-04,California,San Francisco County,Travel & Transport,87,79.0,87,13
2020-03-04,California,San Francisco County,Residences,101,95.0,101,14
2020-03-04,California,San Francisco County,Bus,104,93.0,105,15
2020-03-04,California,San Francisco County,School,119,135.0,118,16
2020-03-04,California,San Francisco County,Metro Stations,89,108.0,89,17
2020-03-04,California,San Francisco County,Government,112,110.0,112,18
2020-03-04,California,San Francisco County,Drug Store,100,85.0,101,19
2020-03-04,California,San Francisco County,Light Rail Stations,105,,106,20
2020-03-04,California,San Francisco County,Convenience Store,89,,90,21
2020-03-04,California,San Francisco County,Banks,114,,114,22
2020-03-04,California,San Francisco County,Gas Stations,83,,83,23
2020-03-04,California,San Francisco County,Fast Food Restaurants,105,,105,24
2020-03-04,California,San Francisco County,Sports,109,,110,25
2020-03-04,California,San Francisco County,Beach,119,,121,26
2020-03-04,California,San Francisco County,Alcohol,94,,92,27
2020-03-04,California,San Francisco County,Big Box Stores,93,,92,28
2020-03-04,California,Solano County,Food,99,100.0,99,1
2020-03-04,California,Solano County,Shops & Services,96,97.0,96,2
2020-03-04,California,Solano County,Outdoors & Recreation,115,101.0,115,3
2020-03-04,California,Solano County,Grocery,99,98.0,99,4
2020-03-04,California,Solano County,School,117,107.0,117,5
2020-03-04,California,Solano County,Medical,100,112.0,99,6
2020-03-04,California,Solano County,Fast Food Restaurants,104,122.0,103,7
2020-03-04,California,Solano County,Gas Stations,108,93.0,109,8
2020-03-04,California,Solano County,Professional & Other Places,93,82.0,94,9
2020-03-04,California,Solano County,Nightlife Spots,112,,112,10
2020-03-04,California,Solano County,Government,111,,112,11
2020-03-04,California,Solano County,Big Box Stores,102,,102,12
2020-03-04,California,Solano County,Fitness Center,99,,99,13
2020-03-04,California,Solano County,Convenience Store,106,,107,14
2020-03-04,California,Solano County,Arts & Entertainment,115,,116,15
2020-03-04,California,Solano County,Hardware Stores,111,110.0,111,16
2020-03-04,California,Solano County,Colleges & Universities,102,,102,17
2020-03-04,California,Solano County,Office,103,,104,18
2020-03-04,California,Solano County,Drug Store,110,,109,19
2020-03-04,California,Solano County,Sports,104,,106,20
2020-03-04,California,Santa Clara County,Food,97,98.0,97,1
2020-03-04,California,Santa Clara County,Shops & Services,96,98.0,96,2
2020-03-04,California,Santa Clara County,Office,88,96.0,88,3
2020-03-04,California,Santa Clara County,Outdoors & Recreation,103,102.0,103,4
2020-03-04,California,Santa Clara County,School,113,109.0,113,5
2020-03-04,California,Santa Clara County,Grocery,103,106.0,103,6
2020-03-04,California,Santa Clara County,Colleges & Universities,93,92.0,93,7
2020-03-04,California,Santa Clara County,Medical,102,101.0,102,8
2020-03-04,California,Santa Clara County,Professional & Other Places,95,94.0,95,9
2020-03-04,California,Santa Clara County,Fitness Center,96,86.0,97,10
2020-03-04,California,Santa Clara County,Gas Stations,99,99.0,99,11
2020-03-04,California,Santa Clara County,Arts & Entertainment,121,112.0,121,12
2020-03-04,California,Santa Clara County,Residences,101,103.0,101,13
2020-03-04,California,Santa Clara County,Fast Food Restaurants,102,118.0,101,14
2020-03-04,California,Santa Clara County,Airport,82,71.0,83,15
2020-03-04,California,Santa Clara County,Hotel,89,107.0,89,16
2020-03-04,California,Santa Clara County,Nightlife Spots,109,102.0,109,17
2020-03-04,California,Santa Clara County,Travel & Transport,96,94.0,96,18
2020-03-04,California,Santa Clara County,Big Box Stores,97,104.0,97,19
2020-03-04,California,Santa Clara County,Drug Store,104,95.0,104,20
2020-03-04,California,Santa Clara County,Convenience Store,97,107.0,97,21
2020-03-04,California,Santa Clara County,Government,97,80.0,98,22
2020-03-04,California,Santa Clara County,Hardware Stores,100,111.0,100,23
2020-03-04,California,Santa Clara County,Banks,105,88.0,106,24
2020-03-04,California,Santa Clara County,Sports,103,100.0,103,25
2020-03-04,California,Santa Clara County,Alcohol,123,,124,26
2020-03-04,California,Santa Clara County,Bus,101,,101,27
2020-03-04,California,Santa Clara County,Light Rail Stations,116,,116,28
2020-03-04,California,Santa Clara County,Discount Stores,100,,102,29
2020-03-04,California,Alameda County,Food,102,99.0,102,1
2020-03-04,California,Alameda County,Shops & Services,101,104.0,101,2
2020-03-04,California,Alameda County,Outdoors & Recreation,108,92.0,109,3
2020-03-04,California,Alameda County,Grocery,105,91.0,106,4
2020-03-04,California,Alameda County,School,104,97.0,104,5
2020-03-04,California,Alameda County,Colleges & Universities,99,72.0,99,6
2020-03-04,California,Alameda County,Medical,96,100.0,95,7
2020-03-04,California,Alameda County,Office,100,99.0,100,8
2020-03-04,California,Alameda County,Professional & Other Places,96,82.0,96,9
2020-03-04,California,Alameda County,Gas Stations,96,86.0,97,10
